vehicleId,tripId,timeUnix,outdoorTemperature,temperatureRotorFront,temperatureRotorBack,velocity
3659478-10880825,3659478-10880825-1,1630507132000,25.0,36.0,46.0,38.41
3659478-10880825,3659478-10880825-1,1630507133000,25.0,36.0,46.0,35.76
3659478-10880825,3659478-10880825-1,1630507134000,25.0,36.0,46.0,31.46
3659478-10880825,3659478-10880825-1,1630507135000,25.0,36.0,46.0,26.09
3659478-10880825,3659478-10880825-1,1630507136000,25.0,36.0,46.0,23.1
3659478-10880825,3659478-10880825-1,1630507137000,25.0,36.0,46.0,25.05
3659478-10880825,3659478-10880825-1,1630507138000,25.0,36.0,46.0,29.24
3659478-10880825,3659478-10880825-1,1630507139000,25.0,36.0,47.0,33.05
3659478-10880825,3659478-10880825-1,1630507140000,25.0,36.0,47.0,36.87
3659478-10880825,3659478-10880825-1,1630507141000,25.0,36.0,47.0,40.66
3659478-10880825,3659478-10880825-1,1630507142000,25.0,37.0,47.0,43.29
3659478-10880825,3659478-10880825-1,1630507143000,25.0,37.0,47.0,41.97
3659478-10880825,3659478-10880825-1,1630507144000,25.0,37.0,47.0,39.55
3659478-10880825,3659478-10880825-1,1630507145000,25.0,37.0,47.0,36.48
3659478-10880825,3659478-10880825-1,1630507146000,25.0,37.0,47.0,33.18
3659478-10880825,3659478-10880825-1,1630507147000,25.0,37.0,47.0,31.07
3659478-10880825,3659478-10880825-1,1630507148000,25.0,37.0,47.0,28.93
3659478-10880825,3659478-10880825-1,1630507149000,25.0,37.0,47.0,27.46
3659478-10880825,3659478-10880825-1,1630507150000,25.0,37.0,47.0,27.29
3659478-10880825,3659478-10880825-1,1630507151000,25.0,37.0,47.0,28.86
3659478-10880825,3659478-10880825-1,1630507152000,25.0,37.0,47.0,31.69
3659478-10880825,3659478-10880825-1,1630507153000,25.0,37.0,47.0,35.42
3659478-10880825,3659478-10880825-1,1630507154000,25.0,37.0,47.0,39.75
3659478-10880825,3659478-10880825-1,1630507155000,25.0,37.0,47.0,44.65
3659478-10880825,3659478-10880825-1,1630507156000,25.0,37.0,48.0,49.67
3659478-10880825,3659478-10880825-1,1630507157000,25.0,37.0,48.0,51.58
3659478-10880825,3659478-10880825-1,1630507158000,25.0,37.0,48.0,52.5
3659478-10880825,3659478-10880825-1,1630507159000,25.0,37.0,48.0,53.36
3659478-10880825,3659478-10880825-1,1630507160000,25.0,37.0,48.0,52.55
3659478-10880825,3659478-10880825-1,1630507161000,25.0,37.0,48.0,50.15
3659478-10880825,3659478-10880825-1,1630507162000,25.5,37.0,48.0,47.2
3659478-10880825,3659478-10880825-1,1630507163000,25.5,37.0,48.0,43.21
3659478-10880825,3659478-10880825-1,1630507164000,25.5,37.0,48.0,37.75
3659478-10880825,3659478-10880825-1,1630507165000,25.5,37.0,48.0,26.91
3659478-10880825,3659478-10880825-1,1630507166000,25.5,38.0,49.0,17.29
3659478-10880825,3659478-10880825-1,1630507167000,25.5,38.0,48.0,14.15
3659478-10880825,3659478-10880825-1,1630507168000,25.5,38.0,48.0,12.75
3659478-10880825,3659478-10880825-1,1630507169000,25.5,38.0,48.0,12.64
3659478-10880825,3659478-10880825-1,1630507170000,25.5,38.0,48.0,13.98
3659478-10880825,3659478-10880825-1,1630507171000,25.5,38.0,48.0,13.88
3659478-10880825,3659478-10880825-1,1630507172000,25.5,38.0,48.0,13.59
3659478-10880825,3659478-10880825-1,1630507173000,25.5,38.0,48.0,20.77
3659478-10880825,3659478-10880825-1,1630507174000,25.5,38.0,49.0,26.81
3659478-10880825,3659478-10880825-1,1630507175000,25.5,38.0,49.0,28.67
3659478-10880825,3659478-10880825-1,1630507176000,25.5,38.0,49.0,30.32
3659478-10880825,3659478-10880825-1,1630507177000,25.5,38.0,49.0,33.27
3659478-10880825,3659478-10880825-1,1630507178000,25.5,38.0,49.0,36.93
3659478-10880825,3659478-10880825-1,1630507179000,25.5,38.0,49.0,40.37
3659478-10880825,3659478-10880825-1,1630507180000,25.5,38.0,49.0,43.86
3659478-10880825,3659478-10880825-1,1630507181000,25.5,38.0,49.0,47.43
3659478-10880825,3659478-10880825-1,1630507182000,25.5,38.0,50.0,49.99
3659478-10880825,3659478-10880825-1,1630507183000,25.5,38.0,50.0,50.53
3659478-10880825,3659478-10880825-1,1630507184000,25.5,38.0,50.0,50.57
3659478-10880825,3659478-10880825-1,1630507185000,25.5,38.0,50.0,49.73
3659478-10880825,3659478-10880825-1,1630507186000,25.5,38.0,50.0,48.99
3659478-10880825,3659478-10880825-1,1630507187000,25.5,38.0,50.0,49.21
3659478-10880825,3659478-10880825-1,1630507188000,25.5,38.0,50.0,49.53
3659478-10880825,3659478-10880825-1,1630507189000,25.5,38.0,50.0,49.71
3659478-10880825,3659478-10880825-1,1630507190000,25.5,38.0,50.0,50.02
3659478-10880825,3659478-10880825-1,1630507191000,25.5,38.0,50.0,50.18
3659478-10880825,3659478-10880825-1,1630507192000,25.5,38.0,50.0,50.63
3659478-10880825,3659478-10880825-1,1630507193000,25.5,38.0,50.0,51.23
3659478-10880825,3659478-10880825-1,1630507194000,25.5,38.0,50.0,51.89
3659478-10880825,3659478-10880825-1,1630507195000,25.5,38.0,50.0,52.54
3659478-10880825,3659478-10880825-1,1630507196000,25.5,38.0,50.0,53.27
3659478-10880825,3659478-10880825-1,1630507197000,25.5,38.0,50.0,53.09
3659478-10880825,3659478-10880825-1,1630507198000,25.5,38.0,50.0,52.65
3659478-10880825,3659478-10880825-1,1630507199000,25.5,38.0,50.0,52.9
3659478-10880825,3659478-10880825-1,1630507200000,25.5,38.0,50.0,53.78
3659478-10880825,3659478-10880825-1,1630507201000,25.5,38.0,50.0,54.57
3659478-10880825,3659478-10880825-1,1630507202000,25.5,38.0,51.0,55.16
3659478-10880825,3659478-10880825-1,1630507203000,25.5,38.0,51.0,55.67
3659478-10880825,3659478-10880825-1,1630507204000,25.5,38.0,51.0,56.09
3659478-10880825,3659478-10880825-1,1630507205000,25.5,38.0,51.0,56.55
3659478-10880825,3659478-10880825-1,1630507206000,25.5,38.0,51.0,57.05
3659478-10880825,3659478-10880825-1,1630507207000,25.5,38.0,51.0,57.6
3659478-10880825,3659478-10880825-1,1630507208000,25.5,38.0,51.0,58.17
3659478-10880825,3659478-10880825-1,1630507209000,25.5,38.0,51.0,58.77
3659478-10880825,3659478-10880825-1,1630507210000,25.5,38.0,51.0,59.5
3659478-10880825,3659478-10880825-1,1630507211000,25.5,38.0,51.0,60.2
3659478-10880825,3659478-10880825-1,1630507212000,25.5,38.0,52.0,60.92
3659478-10880825,3659478-10880825-1,1630507213000,25.5,38.0,52.0,61.66
3659478-10880825,3659478-10880825-1,1630507214000,25.5,38.0,52.0,62.14
3659478-10880825,3659478-10880825-1,1630507215000,25.5,38.0,52.0,61.06
3659478-10880825,3659478-10880825-1,1630507216000,25.5,38.0,52.0,59.89
3659478-10880825,3659478-10880825-1,1630507217000,25.5,38.0,52.0,59.48
3659478-10880825,3659478-10880825-1,1630507218000,25.5,38.0,52.0,59.18
3659478-10880825,3659478-10880825-1,1630507219000,25.5,38.0,52.0,58.98
3659478-10880825,3659478-10880825-1,1630507220000,25.5,38.0,52.0,58.77
3659478-10880825,3659478-10880825-1,1630507221000,25.5,38.0,52.0,58.63
3659478-10880825,3659478-10880825-1,1630507222000,25.0,38.0,52.0,58.43
3659478-10880825,3659478-10880825-1,1630507223000,25.0,38.0,52.0,58.24
3659478-10880825,3659478-10880825-1,1630507224000,25.0,38.0,52.0,57.76
3659478-10880825,3659478-10880825-1,1630507225000,25.0,38.0,52.0,56.19
3659478-10880825,3659478-10880825-1,1630507226000,25.0,38.0,52.0,53.95
3659478-10880825,3659478-10880825-1,1630507227000,25.0,38.0,52.0,51.55
3659478-10880825,3659478-10880825-1,1630507228000,25.0,38.0,52.0,49.23
3659478-10880825,3659478-10880825-1,1630507229000,25.0,38.0,52.0,47.38
3659478-10880825,3659478-10880825-1,1630507230000,25.0,38.0,52.0,44.95
3659478-10880825,3659478-10880825-1,1630507231000,25.0,38.0,52.0,42.24
3659478-10880825,3659478-10880825-1,1630507232000,25.0,38.0,52.0,37.43
3659478-10880825,3659478-10880825-1,1630507233000,25.0,38.0,52.0,30.5
3659478-10880825,3659478-10880825-1,1630507234000,25.0,38.0,52.0,23.07
3659478-10880825,3659478-10880825-1,1630507235000,25.0,38.0,52.0,14.75
3659478-10880825,3659478-10880825-1,1630507236000,25.0,38.0,52.0,7.79
3659478-10880825,3659478-10880825-1,1630507237000,25.0,38.0,52.0,4.58
3659478-10880825,3659478-10880825-1,1630507238000,25.0,38.0,52.0,1.72
3659478-10880825,3659478-10880825-1,1630507239000,25.0,38.0,52.0,0.16
3659478-10880825,3659478-10880825-1,1630507240000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507241000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507242000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507243000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507244000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507245000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507246000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507247000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507248000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507249000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507250000,25.0,38.0,52.0,0.0
3659478-10880825,3659478-10880825-1,1630507251000,25.0,38.0,51.0,0.0
3659478-10880825,3659478-10880825-1,1630507252000,25.0,38.0,51.0,0.0
3659478-10880825,3659478-10880825-1,1630507253000,25.0,38.0,51.0,0.0
3659478-10880825,3659478-10880825-1,1630507254000,25.0,38.0,51.0,3.0
3659478-10880825,3659478-10880825-1,1630507255000,25.0,38.0,52.0,8.41
3659478-10880825,3659478-10880825-1,1630507256000,25.0,38.0,52.0,10.55
3659478-10880825,3659478-10880825-1,1630507257000,25.0,38.0,52.0,10.62
3659478-10880825,3659478-10880825-1,1630507258000,25.0,38.0,52.0,8.81
3659478-10880825,3659478-10880825-1,1630507259000,25.0,38.0,52.0,6.86
3659478-10880825,3659478-10880825-1,1630507260000,25.0,38.0,51.0,4.79
3659478-10880825,3659478-10880825-1,1630507261000,25.0,38.0,51.0,2.94
3659478-10880825,3659478-10880825-1,1630507262000,25.0,38.0,51.0,1.47
3659478-10880825,3659478-10880825-1,1630507263000,25.0,38.0,51.0,0.66
3659478-10880825,3659478-10880825-1,1630507264000,25.0,38.0,51.0,0.37
3659478-10880825,3659478-10880825-1,1630507265000,25.0,38.0,51.0,0.89
3659478-10880825,3659478-10880825-1,1630507266000,25.0,38.0,51.0,0.71
3659478-10880825,3659478-10880825-1,1630507267000,25.0,38.0,51.0,0.52
3659478-10880825,3659478-10880825-1,1630507268000,25.0,38.0,51.0,3.46
3659478-10880825,3659478-10880825-1,1630507269000,25.0,38.0,51.0,10.74
3659478-10880825,3659478-10880825-1,1630507270000,25.0,38.0,52.0,18.65
3659478-10880825,3659478-10880825-1,1630507271000,25.0,38.0,52.0,24.46
3659478-10880825,3659478-10880825-1,1630507272000,25.0,39.0,52.0,25.55
3659478-10880825,3659478-10880825-1,1630507273000,25.0,39.0,52.0,25.51
3659478-10880825,3659478-10880825-1,1630507274000,25.0,39.0,52.0,25.28
3659478-10880825,3659478-10880825-1,1630507275000,25.0,39.0,52.0,23.06
3659478-10880825,3659478-10880825-1,1630507276000,25.0,39.0,52.0,22.75
3659478-10880825,3659478-10880825-1,1630507277000,25.0,39.0,52.0,21.74
3659478-10880825,3659478-10880825-1,1630507278000,25.0,39.0,52.0,20.49
3659478-10880825,3659478-10880825-1,1630507279000,25.0,39.0,52.0,21.48
3659478-10880825,3659478-10880825-1,1630507280000,25.0,39.0,52.0,24.06
3659478-10880825,3659478-10880825-1,1630507281000,25.0,39.0,52.0,27.2
3659478-10880825,3659478-10880825-1,1630507282000,25.0,39.0,52.0,31.35
3659478-10880825,3659478-10880825-1,1630507283000,25.0,39.0,52.0,35.55
3659478-10880825,3659478-10880825-1,1630507284000,25.0,39.0,52.0,39.71
3659478-10880825,3659478-10880825-1,1630507285000,25.0,39.0,52.0,43.45
3659478-10880825,3659478-10880825-1,1630507286000,25.0,39.0,52.0,46.12
3659478-10880825,3659478-10880825-1,1630507287000,25.0,39.0,52.0,47.97
3659478-10880825,3659478-10880825-1,1630507288000,25.0,39.0,52.0,49.53
3659478-10880825,3659478-10880825-1,1630507289000,25.0,39.0,52.0,50.42
3659478-10880825,3659478-10880825-1,1630507290000,25.0,39.0,52.0,50.32
3659478-10880825,3659478-10880825-1,1630507291000,25.0,39.0,52.0,49.19
3659478-10880825,3659478-10880825-1,1630507292000,25.0,39.0,52.0,46.8
3659478-10880825,3659478-10880825-1,1630507293000,25.0,39.0,52.0,43.52
3659478-10880825,3659478-10880825-1,1630507294000,25.0,39.0,52.0,40.0
3659478-10880825,3659478-10880825-1,1630507295000,25.0,39.0,52.0,36.15
3659478-10880825,3659478-10880825-1,1630507296000,25.0,39.0,53.0,32.7
3659478-10880825,3659478-10880825-1,1630507297000,25.0,39.0,53.0,30.25
3659478-10880825,3659478-10880825-1,1630507298000,25.0,39.0,52.0,28.7
3659478-10880825,3659478-10880825-1,1630507299000,25.0,39.0,52.0,27.3
3659478-10880825,3659478-10880825-1,1630507300000,25.0,39.0,52.0,25.82
3659478-10880825,3659478-10880825-1,1630507301000,25.0,39.0,52.0,22.97
3659478-10880825,3659478-10880825-1,1630507302000,25.0,39.0,52.0,20.23
3659478-10880825,3659478-10880825-1,1630507303000,25.0,39.0,52.0,19.02
3659478-10880825,3659478-10880825-1,1630507304000,25.0,39.0,52.0,18.67
3659478-10880825,3659478-10880825-1,1630507305000,25.0,39.0,52.0,18.74
3659478-10880825,3659478-10880825-1,1630507306000,25.0,39.0,52.0,18.9
3659478-10880825,3659478-10880825-1,1630507307000,25.0,39.0,52.0,19.06
3659478-10880825,3659478-10880825-1,1630507308000,25.0,39.0,52.0,19.3
3659478-10880825,3659478-10880825-1,1630507309000,25.0,39.0,52.0,19.45
3659478-10880825,3659478-10880825-1,1630507310000,25.0,39.0,52.0,20.0
3659478-10880825,3659478-10880825-1,1630507311000,25.0,39.0,52.0,21.1
3659478-10880825,3659478-10880825-1,1630507312000,25.0,39.0,52.0,21.42
3659478-10880825,3659478-10880825-1,1630507313000,25.0,39.0,52.0,19.27
3659478-10880825,3659478-10880825-1,1630507314000,25.0,39.0,52.0,16.45
3659478-10880825,3659478-10880825-1,1630507315000,25.0,39.0,52.0,15.03
3659478-10880825,3659478-10880825-1,1630507316000,25.0,39.0,52.0,15.83
3659478-10880825,3659478-10880825-1,1630507317000,25.0,39.0,52.0,19.44
3659478-10880825,3659478-10880825-1,1630507318000,25.0,39.0,52.0,25.42
3659478-10880825,3659478-10880825-1,1630507319000,25.0,39.0,52.0,31.8
3659478-10880825,3659478-10880825-1,1630507320000,25.0,39.0,53.0,35.43
3659478-10880825,3659478-10880825-1,1630507321000,25.0,39.0,53.0,34.55
3659478-10880825,3659478-10880825-1,1630507322000,25.0,39.0,53.0,31.52
3659478-10880825,3659478-10880825-1,1630507323000,25.0,39.0,53.0,29.49
3659478-10880825,3659478-10880825-1,1630507324000,25.0,39.0,53.0,29.86
3659478-10880825,3659478-10880825-1,1630507325000,25.0,39.0,53.0,30.34
3659478-10880825,3659478-10880825-1,1630507326000,25.0,39.0,53.0,29.5
3659478-10880825,3659478-10880825-1,1630507327000,25.0,39.0,53.0,28.18
3659478-10880825,3659478-10880825-1,1630507328000,25.0,39.0,53.0,26.62
3659478-10880825,3659478-10880825-1,1630507329000,25.0,39.0,53.0,25.5
3659478-10880825,3659478-10880825-1,1630507330000,25.0,39.0,53.0,24.98
3659478-10880825,3659478-10880825-1,1630507331000,25.0,39.0,53.0,25.58
3659478-10880825,3659478-10880825-1,1630507332000,25.0,39.0,53.0,25.47
3659478-10880825,3659478-10880825-1,1630507333000,25.0,39.0,53.0,23.69
3659478-10880825,3659478-10880825-1,1630507334000,25.0,39.0,53.0,23.4
3659478-10880825,3659478-10880825-1,1630507335000,25.0,39.0,53.0,24.45
3659478-10880825,3659478-10880825-1,1630507336000,25.0,39.0,53.0,25.23
3659478-10880825,3659478-10880825-1,1630507337000,25.0,39.0,53.0,23.75
3659478-10880825,3659478-10880825-1,1630507338000,25.0,39.0,53.0,22.94
3659478-10880825,3659478-10880825-1,1630507339000,25.0,39.0,53.0,23.11
3659478-10880825,3659478-10880825-1,1630507340000,25.0,39.0,53.0,24.46
3659478-10880825,3659478-10880825-1,1630507341000,25.0,39.0,53.0,25.0
3659478-10880825,3659478-10880825-1,1630507342000,25.0,39.0,54.0,23.86
3659478-10880825,3659478-10880825-1,1630507343000,25.0,39.0,54.0,23.64
3659478-10880825,3659478-10880825-1,1630507344000,25.0,39.0,54.0,23.95
3659478-10880825,3659478-10880825-1,1630507345000,25.0,39.0,54.0,24.75
3659478-10880825,3659478-10880825-1,1630507346000,25.0,39.0,54.0,25.96
3659478-10880825,3659478-10880825-1,1630507347000,25.0,40.0,54.0,26.79
3659478-10880825,3659478-10880825-1,1630507348000,25.0,40.0,54.0,24.71
3659478-10880825,3659478-10880825-1,1630507349000,25.0,40.0,54.0,22.01
3659478-10880825,3659478-10880825-1,1630507350000,25.0,40.0,54.0,21.46
3659478-10880825,3659478-10880825-1,1630507351000,25.0,40.0,54.0,24.79
3659478-10880825,3659478-10880825-1,1630507352000,25.0,40.0,54.0,27.85
3659478-10880825,3659478-10880825-1,1630507353000,25.0,40.0,54.0,30.4
3659478-10880825,3659478-10880825-1,1630507354000,25.0,40.0,54.0,30.54
3659478-10880825,3659478-10880825-1,1630507355000,25.0,40.0,54.0,30.09
3659478-10880825,3659478-10880825-1,1630507356000,25.0,40.0,54.0,28.63
3659478-10880825,3659478-10880825-1,1630507357000,25.0,40.0,54.0,28.07
3659478-10880825,3659478-10880825-1,1630507358000,25.0,40.0,54.0,28.3
3659478-10880825,3659478-10880825-1,1630507359000,25.0,40.0,54.0,28.91
3659478-10880825,3659478-10880825-1,1630507360000,25.0,40.0,55.0,29.88
3659478-10880825,3659478-10880825-1,1630507361000,25.0,40.0,55.0,30.1
3659478-10880825,3659478-10880825-1,1630507362000,25.0,40.0,55.0,29.02
3659478-10880825,3659478-10880825-1,1630507363000,25.0,40.0,55.0,28.47
3659478-10880825,3659478-10880825-1,1630507364000,25.0,40.0,55.0,28.39
3659478-10880825,3659478-10880825-1,1630507365000,25.0,40.0,55.0,28.33
3659478-10880825,3659478-10880825-1,1630507366000,25.0,40.0,55.0,28.1
3659478-10880825,3659478-10880825-1,1630507367000,25.0,40.0,55.0,27.42
3659478-10880825,3659478-10880825-1,1630507368000,25.0,40.0,55.0,26.01
3659478-10880825,3659478-10880825-1,1630507369000,25.0,40.0,55.0,25.39
3659478-10880825,3659478-10880825-1,1630507370000,25.0,40.0,55.0,24.92
3659478-10880825,3659478-10880825-1,1630507371000,25.0,40.0,55.0,24.64
3659478-10880825,3659478-10880825-1,1630507372000,25.0,40.0,55.0,24.77
3659478-10880825,3659478-10880825-1,1630507373000,25.0,40.0,56.0,25.24
3659478-10880825,3659478-10880825-1,1630507374000,25.0,40.0,56.0,25.63
3659478-10880825,3659478-10880825-1,1630507375000,25.0,40.0,56.0,25.9
3659478-10880825,3659478-10880825-1,1630507376000,25.0,40.0,56.0,26.34
3659478-10880825,3659478-10880825-1,1630507377000,25.0,40.0,56.0,26.77
3659478-10880825,3659478-10880825-1,1630507378000,25.0,40.0,56.0,27.34
3659478-10880825,3659478-10880825-1,1630507379000,25.0,40.0,56.0,28.04
3659478-10880825,3659478-10880825-1,1630507380000,25.0,40.0,56.0,29.01
3659478-10880825,3659478-10880825-1,1630507381000,25.0,40.0,56.0,29.95
3659478-10880825,3659478-10880825-1,1630507382000,25.0,41.0,56.0,29.13
3659478-10880825,3659478-10880825-1,1630507383000,25.0,40.0,56.0,27.68
3659478-10880825,3659478-10880825-1,1630507384000,25.0,40.0,56.0,26.44
3659478-10880825,3659478-10880825-1,1630507385000,25.0,40.0,56.0,25.83
3659478-10880825,3659478-10880825-1,1630507386000,25.0,40.0,56.0,25.36
3659478-10880825,3659478-10880825-1,1630507387000,25.0,40.0,56.0,24.38
3659478-10880825,3659478-10880825-1,1630507388000,25.0,40.0,56.0,22.6
3659478-10880825,3659478-10880825-1,1630507389000,25.0,40.0,56.0,21.43
3659478-10880825,3659478-10880825-1,1630507390000,25.0,40.0,56.0,19.84
3659478-10880825,3659478-10880825-1,1630507391000,25.0,40.0,56.0,18.22
3659478-10880825,3659478-10880825-1,1630507392000,25.0,40.0,56.0,17.02
3659478-10880825,3659478-10880825-1,1630507393000,25.0,40.0,56.0,15.19
3659478-10880825,3659478-10880825-1,1630507394000,25.0,40.0,56.0,13.78
3659478-10880825,3659478-10880825-1,1630507395000,25.0,40.0,56.0,11.56
3659478-10880825,3659478-10880825-1,1630507396000,25.0,40.0,56.0,9.88
3659478-10880825,3659478-10880825-1,1630507397000,25.0,40.0,56.0,9.32
3659478-10880825,3659478-10880825-1,1630507398000,25.0,40.0,56.0,8.08
3659478-10880825,3659478-10880825-1,1630507399000,25.0,40.0,56.0,6.72
3659478-10880825,3659478-10880825-1,1630507400000,25.0,40.0,56.0,6.08
3659478-10880825,3659478-10880825-1,1630507401000,25.0,40.0,56.0,6.01
3659478-10880825,3659478-10880825-1,1630507402000,24.5,40.0,56.0,6.11
3659478-10880825,3659478-10880825-1,1630507403000,24.5,41.0,56.0,6.04
3659478-10880825,3659478-10880825-1,1630507404000,24.5,41.0,56.0,4.49
3659478-10880825,3659478-10880825-1,1630507405000,24.5,40.0,56.0,2.26
3659478-10880825,3659478-10880825-1,1630507406000,24.5,40.0,56.0,0.59
3659478-10880825,3659478-10880825-1,1630507407000,24.5,40.0,56.0,2.42
3659478-10880825,3659478-10880825-1,1630507408000,24.5,40.0,56.0,4.41
3659478-10880825,3659478-10880825-1,1630507409000,24.5,40.0,56.0,4.94
3659478-10880825,3659478-10880825-1,1630507410000,24.5,40.0,56.0,4.31
3659478-10880825,3659478-10880825-1,1630507411000,24.5,40.0,56.0,3.47
3659478-10880825,3659478-10880825-1,1630507412000,24.5,40.0,56.0,1.67
3659478-10880825,3659478-10880825-1,1630507413000,24.5,41.0,56.0,0.91
3659478-10880825,3659478-10880825-1,1630507414000,24.5,41.0,56.0,2.43
3659478-10880825,3659478-10880825-1,1630507415000,24.5,41.0,56.0,5.64
3659478-10880825,3659478-10880825-1,1630507416000,24.5,41.0,56.0,6.5
3659478-10880825,3659478-10880825-1,1630507417000,24.5,41.0,56.0,3.43
3659478-10880825,3659478-10880825-1,1630507418000,24.5,41.0,56.0,0.69
3659478-10880825,3659478-10880825-1,1630507419000,24.5,40.0,56.0,0.71
3659478-10880825,3659478-10880825-1,1630507420000,24.5,41.0,56.0,2.13
3659478-10880825,3659478-10880825-1,1630507421000,24.5,41.0,56.0,3.71
3659478-10880825,3659478-10880825-1,1630507422000,24.5,41.0,56.0,3.66
3659478-10880825,3659478-10880825-1,1630507423000,24.5,41.0,56.0,3.73
